This is a tab delimited file. If you are seeing this in your web browser, you 
probably want to use the "Save target as..." right-click option, or the 
"Download link to disk..." option on macintosh browsers. (Mac users, hold down 
the mouse button over the link until the pop-up menu appears.)
This text file contains the red:green ratios 
from hybridizations done with arrays containing all the elements 
of the yeast genome.  The "i" preceding the element indicates 
that the spot of DNA corresponds to an intergenic segment of DNA 
to the right of the indicated element.  Blanks indicate that the 
spot on the array corresponding to that element did not contain 
usable data.


NAME	FX6	FX4
YLL027W	0.87	0.7
YLL028W	0.95	0.69
YLL029W	1	0.97
YLL030C	0.86	0.98
YLL031C	0.91	0.81
YLL032C	0.74	
YLL033W	0.97	0.72
YLL034C		
YLL035W	0.98	0.81
YLL036C	0.92	0.73
YLL037W	0.78	0.74
YLL038C	1.2	0.81
YLL039C		
YLL040C	0.75	0.87
YLL041C	1.26	0.94
YLL042C	1.27	1.08
YLL043W	0.65	0.66
YLL044W	0.81	0.76
YLL045C	0.7	0.66
YLL046C	0.76	0.98
YLL047W	0.86	0.71
YLL048C	1.74	1.3
YLL049W	0.77	0.65
YLL050C	1.35	0.92
YLL051C	1.19	0.99
YLL052C	0.85	0.74
YLL053C	0.75	0.8
YLL054C	1.32	0.98
YLL055W	1.24	0.87
YLL056C	0.92	0.68
YLL057C	0.97	
YLL058W	1.06	0.87
YLL059C	0.85	0.88
YLL060C	0.89	0.67
YLL061W	0.64	0.47
YLL062C	1	0.96
YLL063C	0.84	0.73
YLL064C	1.05	0.91
YLL065W	1.24	1.13
YLL066C	2.06	1.59
YLL067C	2.04	1.68
YLR001C	1.25	0.96
YLR002C	0.85	0.75
YLR003C	1.1	0.83
YLR004C	0.98	0.77
YLR005W	0.76	0.64
YLR006C	1.19	
YLR007W	1.12	0.93
YLR008C	0.9	0.69
YLR009W	0.83	0.66
YLR010C	0.86	0.76
YLR011W	1.2	0.93
YLR012C	0.94	0.83
YLR013W	1.05	0.88
YLR014C	1.1	0.71
YLR015W	1.3	0.85
YLR016C	1.39	0.84
YLR017W	0.8	0.87
YLR018C	0.81	0.76
YLR019W	0.95	0.67
YLR020C	0.87	0.63
YLR021W	0.89	0.75
YLR022C	0.99	0.8
YLR023C	1.04	0.88
YLR024C		
YLR025W	0.78	0.73
YLR026C	0.73	0.57
YLR027C	1.23	0.97
YLR028C	0.98	0.83
YLR029C	1.25	1.11
YLR030W	0.84	0.71
YLR031W	1.02	0.87
YLR032W	0.99	0.83
YLR033W	0.81	0.64
YLR034C	1.19	0.88
YLR035C	1.32	0.96
YLR036C	1.71	1.33
YLR037C	1.18	0.89
YLR039C	0.67	1.2
YLR040C	0.56	0.79
YLR041W	0.9	0.78
YLR042C	0.93	0.76
YLR043C	0.94	1.03
YLR044C	0.72	0.91
YLR045C	0.82	0.63
YLR046C	0.55	0.57
YLR047C	1.17	1.17
YLR048W	1.33	1.5
YLR049C	1.22	1.04
YLR050C	1.15	0.91
YLR051C	1.21	1.09
YLR052W	1.05	1.15
YLR053C	0.91	1.04
YLR054C	0.96	0.91
YLR055C	2.11	2.14
YLR056W	1.53	1.49
YLR057W	0.76	0.73
YLR058C	0.89	0.82
YLR059C	1.04	1.52
YLR060W	0.79	1
YLR061W	0.84	0.71
YLR062C	0.48	0.57
YLR063W	0.92	1.01
YLR064W	0.99	1.1
YLR065C	0.73	0.77
YLR066W	0.91	0.85
YLR067C	1.06	1.1
YLR068W	0.82	0.92
YLR069C	0.77	0.77
YLR070C	1.09	0.83
YLR071C	0.75	1.15
YLR072W	0.58	0.84
YLR073C	0.63	0.72
YLR074C	0.85	0.78
YLR075W	0.98	1.11
YLR076C	0.79	0.91
YLR077W	0.82	0.6
YLR078C	1.02	0.64
YLR079W	1.22	1.18
YLR080W	1.3	1.55
YLR081W	1.35	1.26
YLR082C	0.83	0.77
YLR083C	0.9	0.9
YLR084C	0.74	0.86
YLR085C	0.73	0.72
YLR086W	0.73	0.67
YLR087C	0.86	1.02
YLR088W	0.49	0.63
YLR089C	0.64	0.57
YLR090W	0.48	0.56
YLR091W	0.71	0.89
YLR092W	0.62	0.76
YLR093C	0.83	0.7
YLR094C	1.02	1.03
YLR095C	0.94	1.05
YLR096W	0.81	1.02
YLR097C	0.75	0.83
YLR098C		
YLR099C	2.42	2.16
YLR100W	2.06	2.1
YLR101C	1.76	1.54
YLR102C	1.08	1.01
YLR103C	0.67	0.92
YLR104W	0.49	0.71
YLR105C	0.68	0.64
YLR106C	0.44	0.54
YLR107W	0.69	0.87
YLR108C	0.61	0.8
YLR109W	0.89	0.98
YLR110C	1.01	1.21
YLR111W	1.55	1.42
YLR112W	1.42	1.83
YLR113W	1.53	1.56
YLR114C	0.83	0.9
YLR115W	0.99	0.98
YLR116W	0.95	0.94
YLR117C	0.97	1.04
YLR118C	0.92	0.84
YLR119W	0.72	0.82
YLR120C	0.74	1.02
YLR121C	0.89	1.07
YLR122C	0.75	0.77
YLR123C	1.01	1.15
YLR124W	0.74	0.94
YLR125W	0.58	0.57
YLR126C	0.59	0.59
YLR127C	1.06	0.96
YLR128W	0.84	0.86
YLR129W	0.68	0.69
YLR130C	0.73	0.72
YLR131C	0.7	0.71
YLR132C	0.77	0.82
YLR133W	0.69	0.68
YLR134W	1.24	0.95
YLR135W	0.91	0.82
YLR136C	0.87	0.84
YLR137W	2.01	1.31
YLR138W	1.31	0.93
YLR139C	1.27	0.81
YLR140W	1.35	0.95
YLR141W	1.29	0.94
YLR142W	0.84	0.77
YLR143W	1.17	0.92
YLR144C	0.93	0.77
YLR145W	0.93	0.75
YLR146C	0.72	0.67
YLR147C	0.84	0.85
YLR148W	0.87	0.93
YLR149C	0.67	0.76
YLR150W	1.02	0.91
YLR151C	0.86	0.91
YLR152C	0.64	0.65
YLR154C	1.12	0.74
YLR155C	0.99	0.85
YLR156W	0.95	0.82
YLR157C	1.01	0.81
YLR159W	1.29	1.2
YLR160C	1.16	1.01
YLR161W	0.73	0.6
YLR162W	0.77	0.79
YLR163C	1.11	1.05
YLR164W	1.06	1.15
YLR165C	1.14	0.85
YLR166C	1.3	1
YLR167W	1.28	1.1
YLR168C	0.98	0.9
YLR169W	1.34	1.27
YLR170C	1.75	1.64
YLR171W	1.64	0.98
YLR172C	1.35	0.94
YLR173W	1.24	0.96
YLR174W	1.22	0.82
YLR175W	1.12	0.89
YLR176C	1.29	1.07
YLR177W	0.65	
YLR178C	0.81	0.69
YLR179C	0.83	0.94
YLR180W	1.08	0.89
YLR181C	1.04	0.7
YLR182W	1	0.73
YLR183C	1.64	1.12
YLR184W	1.28	0.98
YLR185W	2.69	2.04
YLR186W	1.78	1.15
YLR187W	1.94	1.43
YLR188W	2.56	1.65
YLR189C	1.3	0.97
YLR190W	1.07	0.71
YLR191W	1.24	0.9
YLR192C	0.94	0.85
YLR193C	1.3	1.23
YLR194C	1.06	0.78
YLR195C	0.74	0.86
YLR196W	0.78	0.7
YLR197W	0.82	0.68
YLR198C	0.95	0.92
YLR199C	1.04	1.02
YLR200W	0.74	0.79
YLR201C	1.38	1.19
YLR202C	2.67	1.98
YLR203C	1.97	1.69
YLR204W	1.07	0.79
YLR205C	1.12	0.76
YLR206W	1.33	0.78
YLR207W	1.28	0.89
YLR208W	0.94	0.79
YLR209C	1.05	0.85
YLR210W	0.72	0.78
YLR211C	1.33	1.15
YLR212C	0.85	0.88
YLR213C	1.56	1.27
YLR214W	1.29	0.83
YLR215C	1.05	0.93
YLR216C	1.18	0.91
YLR217W	1.41	1
YLR218C	1.29	0.79
YLR219W	1.41	1.16
YLR220W	1.35	0.78
YLR221C	1.25	0.9
YLR222C	1.34	0.71
YLR223C	0.94	0.91
YLR224W	0.95	0.79
YLR225C	0.87	0.84
YLR226W	1.23	1.08
YLR227C	1.11	0.95
YLR228C	1.03	0.82
YLR229C	1.47	1.09
YLR230W	1.22	1.1
YLR231C	1.58	1.44
YLR232W	1.13	1.28
YLR233C	1.27	1.01
YLR234W	1.5	1.02
YLR235C	1.1	1.29
YLR236C	1.47	1.59
YLR237W	1.58	0.87
YLR238W	0.85	0.52
YLR239C	1.12	1.01
YLR240W	1.01	0.86
YLR241W	0.78	0.7
YLR242C	0.82	0.77
YLR243W	1.01	0.95
YLR244C	1.23	0.92
YLR245C	1.02	0.94
YLR246W	1.17	0.85
YLR247C	0.66	0.77
YLR248W	0.63	0.59
YLR249W	1.09	0.65
YLR250W	0.82	0.55
YLR251W	0.88	0.82
YLR252W	0.62	0.7
YLR253W	0.94	0.56
YLR254C	0.89	0.88
YLR255C	1.29	1.57
YLR256W	1	0.96
YLR257W	1.44	1.19
YLR258W	0.93	0.95
YLR259C	0.91	0.77
YLR260W	1.04	0.75
YLR261C	0.81	0.74
YLR262C	0.83	0.76
YLR262C-A	0.58	0.7
YLR263W	0.49	0.71
YLR264W	0.55	0.69
YLR265C	0.95	0.7
YLR266C	1.1	0.86
YLR267W	1.04	1.23
YLR268W	0.82	0.8
YLR269C	0.86	0.78
YLR270W	1.15	0.74
YLR271W	0.95	1
YLR272C	0.96	0.9
YLR273C	1.13	0.86
YLR274W	0.94	0.72
YLR275W	0.94	0.94
YLR276C	0.96	0.88
YLR277C	1.16	0.83
YLR278C	0.61	0.73
YLR279W	0.77	1.03
YLR280C	0.74	0.83
YLR281C	1.56	1.23
YLR282C	0.86	0.88
YLR283W	1.27	1.27
YLR284C	0.94	0.78
YLR285W	0.8	0.55
YLR286C	0.71	0.48
YLR287C	1.41	1.33
YLR287C-A	1.13	1.13
YLR288C	0.78	0.79
YLR289W	0.85	0.74
YLR290C	0.95	0.91
YLR291C	1.08	0.88
YLR292C		0.78
YLR293C	1.36	0.87
YLR294C	0.79	0.88
YLR295C	0.71	0.73
YLR296W	1.15	1.03
YLR297W	1.04	0.87
YLR298C	1.1	1.1
YLR299W	1.39	1
YLR300W	1.58	0.97
YLR301W	0.93	0.75
YLR302C	1.04	1.12
YLR303W	1.33	0.9
YLR304C	1.12	0.97
YLR305C		
YLR306W	1.6	1.32
YLR307W	2.1	1.34
YLR308W	0.93	0.88
YLR309C	0.95	0.83
YLR310C		
YLR311C	0.65	0.66
YLR312C	1.27	1.17
YLR313C	0.71	0.56
YLR314C	1.35	1.04
YLR315W	0.87	0.93
YLR316C	1.12	1.2
YLR317W	1.01	1.05
YLR318W	0.86	1.09
YLR319C	1.09	0.93
YLR320W	0.86	0.69
YLR321C	0.99	0.85
YLR322W	0.97	1.03
YLR323C	1.49	1.26
YLR324W	1.29	0.91
YLR325C	1.29	1.34
YLR326W	0.97	1.12
YLR327C	0.96	0.87
YLR328W	0.77	0.83
YLR329W	0.72	0.71
YLR330W	0.83	1.07
YLR331C	0.81	0.89
YLR332W	0.79	0.9
YLR333C	0.67	0.75
YLR334C	1.17	1.17
YLR335W	1.11	1.1
YLR336C	0.96	0.92
YLR337C	0.83	0.97
YLR338W	1.14	1.29
YLR339C	1.42	1.19
YLR340W	1.16	0.92
YLR341W	1.21	0.85
YLR342W	1.12	1.14
YLR343W	0.92	0.95
YLR344W	1.19	1.1
YLR345W	0.74	0.81
YLR346C	1.2	1.2
YLR347C	1.13	1.07
YLR348C		2.3
YLR349W	2.37	2.48
YLR350W	2.54	2.7
YLR351C	2	1.53
YLR352W	1.08	1.04
YLR353W	0.84	0.74
YLR354C	1.91	1.4
YLR355C	1.78	1.62
YLR356W	1.38	1.11
YLR357W	0.94	0.84
YLR358C	0.95	0.8
YLR359W	0.83	0.87
YLR360W	0.92	0.77
YLR361C	0.78	0.69
YLR362W	0.94	0.99
YLR363C	0.8	0.86
YLR364W	0.84	0.89
YLR365W	1.03	0.98
YLR366W	1.55	1.52
YLR367W	1.3	1.09
YLR368W	1	0.9
YLR369W	0.76	0.85
YLR370C	1.07	0.95
YLR371W	0.84	0.84
YLR372W	0.71	0.88
YLR373C	1.04	0.97
YLR374C	1.6	1.51
YLR375W	1.19	1.02
YLR376C	1.71	1.25
YLR377C	0.96	0.95
YLR378C	1.51	1.78
YLR379W	1.3	1.54
YLR380W	0.86	1.14
YLR381W	0.62	0.9
YLR382C	1.27	1.32
YLR383W	0.87	0.87
YLR384C		
YLR385C	1.61	1.13
YLR386W	1.05	1.05
YLR387C	0.85	0.77
YLR388W	0.68	0.63
YLR389C	0.97	0.77
YLR390W	1.09	1.14
YLR391W	0.82	0.94
YLR392C	0.8	0.97
YLR393W	1.05	0.98
YLR394W	0.68	1.14
YLR395C	0.82	0.79
YLR396C	0.66	0.76
YLR397C	0.7	0.63
YLR398C	1.77	1.53
YLR399C	1.07	1.1
YLR400W	1.51	1.25
YLR401C	1.22	1.12
YLR402W	1.72	1.77
YLR403W	1.05	0.93
YLR404W	0.96	0.81
YLR405W	1.12	0.91
YLR406C	0.91	1.15
YLR407W	0.96	0.95
YLR408C	0.86	0.82
YLR409C	0.95	0.91
YLR410W	0.6	0.98
YLR411W	0.82	0.87
YLR412W	0.89	0.86
YLR413W	0.76	0.85
YLR414C	1.59	1.61
YLR415C	1.78	1.6
YLR416C	1.64	1.62
YLR417W	1.24	1.1
YLR418C	0.97	0.87
YLR419W		
YLR420W	0.8	0.64
YLR421C	0.79	0.72
YLR422W		
YLR423C	0.74	0.85
YLR424W	0.65	0.73
YLR425W	0.52	0.56
YLR426W	0.94	0.82
YLR427W	0.89	0.64
YLR428C	0.6	0.54
YLR429W	0.63	0.49
YLR430W		
YLR431C	0.83	1.05
YLR432W	0.85	0.9
YLR433C	0.88	0.79
YLR434C	1.08	1.07
YLR435W	0.94	0.95
YLR436C	1.49	1.03
YLR437C	1.81	1.29
YLR438C-A	1.47	1.54
YLR438W	1.96	2.46
YLR439W	1.3	1.56
YLR440C	0.72	0.72
YLR441C	0.82	0.96
YLR442C	0.71	0.84
YLR443W	0.8	0.78
YLR444C	0.59	0.71
YLR445W	0.69	0.71
YLR446W	1.21	1.2
YLR447C	1.24	1.59
YLR448W	1.15	1.3
YLR449W	0.83	0.76
YLR450W	0.98	1.18
YLR451W	0.95	0.99
YLR452C	1.04	0.79
YLR453C	1.64	0.92
YLR454W	0.88	1.12
YLR455W	0.69	0.85
YLR456W	0.51	0.64
YLR457C	0.6	0.67
YLR458W	0.71	0.91
YLR459W	0.79	0.85
YLR460C	1.11	1.19
YLR461W	0.91	0.7
YLR462W	1.35	1.7
YLR463C	1.18	1.23
YLR464W	1.15	1.28
YLR465C	1.13	0.96
YLR466W	1.55	1.7
YLR467W	1.4	1.55
YLRCdelta16	0.83	0.84
YLRCdelta24	0.65	0.77
YLRCdelta27	0.83	0.96
YLRCtau1	0.93	0.96
YLRWdelta12	0.86	0.99
YLRWdelta15	1.11	0.87
YLRWdelta17	0.81	0.85
YLRWdelta4	1.03	1.38
YML001W	0.93	0.83
YML002W	1.09	0.73
YML003W	0.71	0.94
YML004C	0.54	0.74
YML005W	0.5	0.56
YML006C	0.55	0.63
YML007W	1.01	1
YML008C	0.8	0.76
YML009C	0.72	0.66
YML010W		
YML010W-A	1.17	1.47
YML010W-B	0.99	1.09
YML011C	0.74	0.88
YML012W	0.88	0.69
YML013C-A	1.13	1.28
YML013W	1.19	1.12
YML014W	1.3	1.27
YML015C	0.98	0.67
YML016C	0.85	0.92
YML017W	0.62	0.84
YML018C	0.75	0.73
YML019W	0.76	0.66
YML020W	0.81	0.96
YML021C	0.96	0.96
YML022W	0.93	0.73
YML023C	1.03	0.83
YML024W	1.57	1.65
YML025C	1.8	1.54
YML026C	1.09	1.2
YML027W	1.11	0.87
YML028W	1.36	1.26
YML029W	1.48	1.25
YML030W	1.05	0.89
YML031W	1.13	0.8
YML032C	0.88	1.01
YML032C-A	0.75	0.81
YML033W	0.6	0.68
YML034W	0.61	0.63
YML035C	1.06	0.93
YML035C-A	0.77	0.89
YML036W	0.78	0.71
YML037C	0.79	0.65
YML038C	1.44	1.15
YML039W	1.32	1.32
YML040W	1.09	1.06
YML041C	1.82	1.3
YML042W	3.22	2.44
YML043C	1.85	1.73
YML045W	1.27	1.1
YML046W	1.56	0.98
YML047C	1.09	1.16
YML048W	0.83	1.07
YML048W-A	0.64	0.73
YML049C		
YML050W	1.34	1.22
YML051W	0.95	1.06
YML052W	1.11	0.98
YML053C	2.02	1.48
YML054C	1.58	1.41
YML055W	1.05	0.91
YML056C	1.01	0.89
YML057W	0.94	0.81
YML058C-A	1.17	1.12
YML058W	1.2	1.09
YML059C		
YML060W	0.99	0.75
YML061C	0.87	1.13
YML062C	0.78	1.06
YML063W	1.1	1.42
YML064C	1.14	1.19
YML065W	1.17	1.18
YML066C	0.97	1.17
YML067C	1.02	0.88
YML068W	1.02	0.78
YML069W	1.16	1.16
YML070W	0.82	0.8
YML071C	0.6	0.7
YML072C		
YML073C	1.25	1.24
YML074C	0.81	0.89
YML075C		
YML076C	1.19	0.88
YML077W	1.04	0.99
YML078W	0.88	0.91
YML079W	0.67	
YML080W	0.65	0.67
YML081C-A	0.89	0.81
YML081W	0.95	1.07
YML082W	1.09	1.16
YML083C	2.5	2
YML084W	0.98	0.87
YML085C	1.12	1.11
YML086C	1.11	1.02
YML087C	0.98	0.99
YML088W		0.94
YML089C	1.8	1.71
YML090W	1.39	1.19
YML091C	1.03	0.79
YML092C	1.06	0.72
YML093W	0.85	1.04
YML094W	0.57	0.82
YML095C	0.67	0.74
YML095C-A	0.69	0.71
YML096W	0.92	0.88
YML097C	0.82	0.95
YML098W	0.69	0.98
YML099C	1.05	0.83
YML100W	1.27	1.27
YML100W-A	0.83	0.84
YML101C	1.58	1.38
YML102C-A	3.24	2.25
YML102W	4	3.19
YML103C	0.99	0.89
YML104C		
YML105C	1.09	0.75
YML106W	0.89	0.96
YML107C	1	1.31
YML108W	0.74	0.85
YML109W	0.69	0.67
YML110C	1.5	1.26
YML111W	0.8	0.91
YML112W	0.91	1
YML113W	1.42	1.1
YML114C	1.15	1.2
YML115C	0.84	0.76
YML116W	0.78	0.62
YML117W	0.75	0.76
YML117W-A	1.07	1.07
YML118W	0.72	0.71
YML119W	0.85	0.73
YML120C	1.61	0.95
YML121W	1.56	1.54
YML122C	1.26	1.34
YML123C	0.97	0.93
YML124C	0.98	0.71
YML125C	1.42	1.19
YML126C	1.15	0.92
YML127W	0.96	0.81
YML128C	1.28	0.89
YML129C	0.91	0.97
YML130C	0.81	0.73
YML131W	0.84	0.72
YML132W	1.2	1.03
YML133C	1.84	1.76
YMLCdelta1	0.83	0.81
YMR001C	1.01	0.81
YMR002W	1.77	1.44
YMR003W	1.4	0.98
YMR004W	0.71	0.87
YMR005W	0.48	0.59
YMR006C	0.58	0.57
YMR007W	0.75	0.67
YMR008C	0.92	0.96
YMR009W	0.68	0.65
YMR010W	1.25	0.78
YMR011W	0.8	0.57
YMR012W	0.89	0.99
YMR013C	0.81	0.82
YMR014W	0.66	0.82
YMR015C	1.3	1.11
YMR016C	1.21	1.05
YMR017W	1.14	0.94
YMR018W	1.07	0.71
YMR019W	0.97	0.65
YMR020W	0.7	0.77
YMR021C	0.58	0.7
YMR022W	0.85	0.69
YMR023C	1.04	0.55
YMR024W	0.91	0.72
YMR025W	0.79	0.69
YMR026C	0.97	0.73
YMR027W	0.85	0.59
YMR028W	0.88	1.06
YMR029C	0.88	0.86
YMR030W	0.73	0.83
YMR031C	0.74	0.7
YMR031W-A	0.98	1.08
YMR032W	0.96	0.87
YMR033W	1.16	0.87
YMR034C	1.08	0.84
YMR035W	0.86	0.92
YMR036C	0.53	0.72
YMR037C	1.04	1.06
YMR038C	1.58	2
YMR039C	0.88	0.98
YMR040W	0.96	0.8
YMR041C	1.5	0.96
YMR042W	1.5	1.5
YMR043W	1.21	1.52
YMR044W	0.96	0.99
YMR045C	1.51	1.19
YMR046C	1.34	1.04
YMR046W-A	0.88	1.12
YMR047C	1.02	0.89
YMR048W	0.95	0.78
YMR049C	1.06	0.84
YMR050C	1.79	1.28
YMR051C	1.03	1.16
YMR052C-A	0.56	0.73
YMR052W	0.67	0.71
YMR053C	0.95	0.89
YMR054W	0.87	0.99
YMR055C	1.58	1.12
YMR056C	3	2.4
YMR057C	1.89	1.91
YMR058W	1.68	1.82
YMR059W	0.96	0.97
YMR060C	0.97	0.89
YMR061W	1.07	0.83
YMR062C	1.4	1.1
YMR063W	0.94	1.01
YMR064W	1.18	0.9
YMR065W	1.1	0.9
YMR066W	0.76	0.91
YMR067C	0.61	0.64
YMR068W	0.91	0.93
YMR069W	2.36	1.53
YMR070W	2.33	1.98
YMR071C	1.42	1.38
YMR072W	1.5	1.03
YMR073C	1.1	0.8
YMR074C	1.05	1.15
YMR075C-A	0.75	0.9
YMR075W	0.71	0.82
YMR076C	0.59	0.76
YMR077C	1.36	1
YMR078C	0.89	0.79
YMR079W	1.19	0.78
YMR080C	1.04	0.81
YMR081C	1.09	0.99
YMR082C	0.73	0.84
YMR083W	1.24	1
YMR084W	0.95	0.82
YMR085W	2.34	2.07
YMR086C-A	0.61	0.62
YMR086W	0.9	0.74
YMR087W	0.75	0.63
YMR088C	0.83	0.9
YMR089C	0.92	0.79
YMR090W	0.97	0.78
YMR091C	0.72	0.63
YMR092C	1.31	0.97
YMR093W	1.32	1.1
YMR094W	1.17	0.82
YMR095C	0.87	0.82
YMR096W	0.82	1.24
YMR097C	0.8	0.93
YMR098C	0.74	0.69
YMR099C	0.99	0.88
YMR100W	1.08	1.17
YMR101C	0.93	0.95
YMR102C	0.98	0.88
YMR103C	1.54	1.52
YMR104C	1.5	1.39
YMR105C	1.65	1.48
YMR106C	1.1	0.94
YMR107W	1.91	1.96
YMR108W	1.58	1.14
YMR109W		
YMR110C	1.19	1.04
YMR111C	1.22	0.93
YMR112C	0.99	1.11
YMR113W	1.02	0.99
YMR114C	0.82	0.8
YMR115W	0.69	0.73
YMR116C	1.01	1.06
YMR117C	0.84	0.85
YMR118C	0.9	0.92
YMR119W	0.85	0.83
YMR119W-A	0.92	0.96
YMR120C	1.29	1.02
YMR121C	1.42	1.36
YMR122C	2.12	1.89
YMR123W	1.14	1.15
YMR124W	0.96	0.77
YMR125W	0.94	0.77
YMR126C	1.3	0.91
YMR127C	1.12	1.04
YMR128W	0.75	0.74
YMR129W	0.77	
YMR130W	0.6	0.73
YMR131C	0.88	0.94
YMR132C	0.98	0.92
YMR133W	0.87	0.85
YMR134W	1.09	1.02
YMR135C	2.12	1.84
YMR135W-A	2.05	1.63
YMR136W	1.12	1.03
YMR137C	0.88	0.81
YMR138W	1.02	0.8
YMR139W	0.91	0.71
YMR140W	0.69	0.65
YMR141C	0.96	0.75
YMR142C	1.21	1.16
YMR143W	1.04	0.98
YMR144W	0.9	
YMR145C	1.18	1.1
YMR146C	1.89	1.9
YMR147W	1.13	0.97
YMR148W	1.19	0.96
YMR149W	1.12	1.16
YMR150C	1.41	1.23
YMR151W	1.14	0.85
YMR152W	0.94	0.82
YMR153C-A	0.87	0.68
YMR153W	0.93	0.8
YMR154C	1.02	0.79
YMR155W	0.72	0.74
YMR156C	0.94	0.75
YMR157C	1.02	0.99
YMR158C-B	1.21	1.34
YMR158W	1.1	0.9
YMR158W-A	0.74	0.93
YMR159C	0.64	0.77
YMR160W	0.9	1.23
YMR161W	1.08	1.25
YMR162C	0.87	1.02
YMR163C	0.81	0.8
YMR164C	1.03	0.92
YMR165C	1.1	0.86
YMR166C	0.99	0.96
YMR167W	0.95	0.68
YMR168C	1	0.85
YMR169C	1.16	0.74
YMR170C	0.86	0.79
YMR171C	0.88	0.7
YMR172C-A	0.78	0.94
YMR172W	0.78	0.78
YMR173W	0.85	0.76
YMR173W-A	0.82	0.89
YMR174C	0.94	1.14
YMR175W	0.82	0.88
YMR176W		
YMR177W	0.79	0.79
YMR178W	1.31	0.94
YMR179W	0.84	0.76
YMR180C	0.95	0.92
YMR181C	1.05	0.99
YMR182C	0.97	1.07
YMR183C	1.22	0.72
YMR184W	0.94	0.75
YMR185W	1.14	0.84
YMR186W	0.71	0.6
YMR187C	0.85	0.54
YMR188C	0.52	
YMR189W	0.58	0.54
YMR190C	0.84	0.7
YMR191W	0.68	0.63
YMR192W	1.02	0.75
YMR193C-A	0.86	0.69
YMR193W	2.15	1.62
YMR194C-A	1.32	1.46
YMR194W	1.06	0.93
YMR195W	0.85	0.86
YMR196W	1.22	0.79
YMR197C	1.16	0.99
YMR198W	1	0.89
YMR199W	0.86	0.81
YMR200W	0.78	0.66
YMR201C	0.82	0.78
YMR202W	0.91	0.71
YMR203W	1.04	0.74
YMR204C	1.08	0.7
YMR205C	1.12	0.96
YMR206W	0.95	0.95
YMR207C	1.03	0.65
YMR208W	0.62	0.56
YMR209C	1.09	0.87
YMR210W	0.94	0.86
YMR211W	0.66	0.88
YMR212C	0.87	0.76
YMR213W	1.11	1.13
YMR214W	1.38	1.3
YMR215W	1.84	1.95
YMR216C	1.08	1.05
YMR217W	0.89	0.84
YMR218C	0.58	0.65
YMR219W		
YMR220W	0.6	0.5
YMR221C	0.73	0.78
YMR222C	0.59	0.79
YMR223W	0.81	0.59
YMR224C	0.71	0.53
YMR225C	1.03	0.92
YMR226C	0.78	0.68
YMR227C	0.92	0.79
YMR228W	1.36	1.04
YMR229C		
YMR230W	1.32	1.04
YMR231W	1.01	0.88
YMR232W	0.8	0.68
YMR233W	0.92	0.85
YMR234W	0.82	0.71
YMR235C	0.76	0.72
YMR236W	1.01	0.64
YMR237W	1.04	0.88
YMR238W	0.76	0.73
YMR239C	0.48	0.52
YMR240C	0.87	0.51
YMR241W	1.2	0.93
YMR242C	0.86	0.85
YMR243C	0.96	0.92
YMR244C-A	0.88	0.82
YMR244W	1.12	0.88
YMR245W	0.95	0.9
YMR246W	1.01	0.84
YMR247C		
YMR250W	0.92	0.95
YMR251W	0.82	0.89
YMR251W-A	0.53	0.6
YMR252C	0.49	0.54
YMR253C	0.86	0.85
YMR254C	1.05	0.83
YMR255W	0.84	0.85
YMR256C	0.59	0.54
YMR257C	1.09	0.83
YMR258C	0.86	0.73
YMR259C	0.97	0.69
YMR260C	0.98	0.76
YMR261C		
YMR262W	0.81	0.82
YMR263W	0.88	0.78
YMR264W	0.89	0.61
YMR265C	0.8	0.71
YMR266W	0.56	0.68
YMR267W	1.04	0.82
YMR268C	0.9	0.64
YMR269W	0.83	0.69
YMR270C	0.71	0.7
YMR271C	0.5	0.59
YMR272C	0.79	0.64
YMR273C	1.88	1.31
YMR274C	1.33	1.43
YMR275C	1.44	1.53
YMR276W	1.25	1.15
YMR277W	1.37	1.21
YMR278W	0.86	0.92
YMR279C	1.37	1.1
YMR280C	1.09	0.9
YMR281W	0.82	0.81
YMR282C	1.06	0.77
YMR283C	0.8	0.61
YMR284W		
YMR285C	1.21	1.05
YMR286W	1.04	0.76
YMR287C	0.61	0.72
YMR288W	0.72	0.74
YMR289W	1.37	1.19
YMR290C	1.05	0.94
YMR290W-A	0.89	0.87
YMR291W	1.23	1.19
YMR292W	1.46	1.15
YMR293C	1.53	0.93
YMR294W	0.95	0.89
YMR294W-A	1.21	0.9
YMR295C	1.43	1.11
YMR296C	1.15	1.17
YMR297W	0.94	0.86
YMR298W	1.1	0.74
YMR299C	1.06	1.02
YMR300C	0.91	0.88
YMR301C	1.1	0.93
YMR302C	1.22	0.92
YMR303C	1.45	1.09
YMR304C-A	1.65	1.13
YMR304W	1.41	1.15
YMR305C	1.14	0.81
YMR306C-A	1.16	1.09
YMR306W	1.2	0.94
YMR308C	1.39	1.23
YMR309C	1.4	1.3
YMR310C	1.27	1.22
YMR311C	1.05	0.85
YMR312W	1.12	0.79
YMR313C		
YMR314W	1.07	1.08
YMR315W	0.92	0.96
YMR316C-A	2.42	1.73
YMR316C-B	1.49	1.08
YMR316W	1.13	1.03
YMR317W	1.26	0.99
YMR318C	0.74	0.97
YMR319C	1.18	0.96
YMR320W	2.28	1.77
YMR321C	2.58	2.18
YMR322C	1.28	1.04
YMR323W	1.16	0.77
